x,y,DEM,Soil,id
851835,5836335,45.36,395012,2611
851840,5836335,45.66,395012,2612
851845,5836335,45.97,395012,2613
851850,5836335,46.33,395012,2614
851855,5836335,46.7,395012,2615
851860,5836335,47.01,395012,2616
851865,5836335,47.32,395012,2617
851870,5836335,47.52,395012,2618
851875,5836335,47.67,395012,2619
851880,5836335,47.79,395012,2620
851885,5836335,47.83,395012,2621
851890,5836335,47.78,395012,2622
851895,5836335,47.71,395012,2623
851900,5836335,47.66,395012,2624
851905,5836335,47.53,395012,2625
851910,5836335,47.41,395012,2626
851915,5836335,47.33,395012,2627
851920,5836335,47.27,395012,2628
851925,5836335,47.2,395012,2629
851930,5836335,47.22,395012,2630
851935,5836335,47.21,395012,2631
851940,5836335,47.18,395012,2632
851945,5836335,47.14,395012,2633
851950,5836335,47.12,395012,2634
851955,5836335,46.96,395012,2635
851960,5836335,46.84,395012,2636
851965,5836335,46.71,395012,2637
851970,5836335,46.64,395012,2638
851975,5836335,46.55,395012,2639
851980,5836335,46.51,395012,2640
851985,5836335,46.5,395012,2641
851990,5836335,46.53,395012,2642
851995,5836335,46.6,395012,2643
852000,5836335,46.68,395012,2644
852005,5836335,46.77,395012,2645
852010,5836335,46.79,395012,2646
852015,5836335,46.85,395012,2647
852020,5836335,46.88,395012,2648
852025,5836335,46.98,395012,2649
852030,5836335,47.05,395012,2650
852035,5836335,47.11,395012,2651
852040,5836335,46.99,395012,2652
852045,5836335,46.8,395012,2653
851710,5836330,42.63,395012,2654
851715,5836330,42.83,395012,2655
851720,5836330,42.92,395012,2656
851725,5836330,43.03,395012,2657
851730,5836330,43.05,395012,2658
851735,5836330,43.07,395012,2659
851740,5836330,43.12,395012,2660
851745,5836330,43.2,395012,2661
851750,5836330,43.26,395012,2662
851755,5836330,43.34,395012,2663
851760,5836330,43.42,395012,2664
851765,5836330,43.53,395012,2665
851770,5836330,43.62,395012,2666
851775,5836330,43.74,395012,2667
851780,5836330,43.87,395012,2668
851785,5836330,43.96,395012,2669
851790,5836330,44.12,395012,2670
851795,5836330,44.24,395012,2671
851800,5836330,44.35,395012,2672
851805,5836330,44.45,395012,2673
851810,5836330,44.57,395012,2674
851815,5836330,44.67,395012,2675
851820,5836330,44.84,395012,2676
851825,5836330,45.02,395012,2677
851830,5836330,45.24,395012,2678
851835,5836330,45.55,395012,2679
851840,5836330,45.86,395012,2680
851845,5836330,46.2,395012,2681
851850,5836330,46.56,395012,2682
851855,5836330,46.94,395012,2683
851860,5836330,47.22,395012,2684
851865,5836330,47.49,395012,2685
851870,5836330,47.67,395012,2686
851875,5836330,47.8,395012,2687
851880,5836330,47.86,395012,2688
851885,5836330,47.91,395012,2689
851890,5836330,47.83,395012,2690
851895,5836330,47.69,395012,2691
851900,5836330,47.61,395012,2692
851905,5836330,47.51,395012,2693
851910,5836330,47.4,395012,2694
851915,5836330,47.33,395012,2695
851920,5836330,47.26,395012,2696
851925,5836330,47.23,395012,2697
851930,5836330,47.23,395012,2698
851935,5836330,47.22,395012,2699
851940,5836330,47.17,395012,2700
851945,5836330,47.12,395012,2701
851950,5836330,47.06,395012,2702
851955,5836330,46.97,395012,2703
851960,5836330,46.86,395012,2704
851965,5836330,46.75,395012,2705
851970,5836330,46.7,395012,2706
851975,5836330,46.65,395012,2707
851980,5836330,46.64,395012,2708
851985,5836330,46.63,395012,2709
851990,5836330,46.69,395012,2710
851995,5836330,46.77,395012,2711
852000,5836330,46.81,395012,2712
852005,5836330,46.9,395012,2713
852010,5836330,46.88,395012,2714
852015,5836330,46.95,395012,2715
852020,5836330,47.01,395012,2716
852025,5836330,47.1,395012,2717
852030,5836330,47.14,395012,2718
852035,5836330,47.18,395012,2719
852040,5836330,47.05,395012,2720
852045,5836330,46.83,395012,2721
851710,5836325,42.82,395012,2722
851715,5836325,42.92,395012,2723
851720,5836325,43.04,395012,2724
851725,5836325,43.06,395012,2725
851730,5836325,43.09,395012,2726
851735,5836325,43.14,395012,2727
851740,5836325,43.18,395012,2728
851745,5836325,43.27,395012,2729
851750,5836325,43.32,395012,2730
851755,5836325,43.43,395012,2731
851760,5836325,43.54,395012,2732
851765,5836325,43.61,395012,2733
851770,5836325,43.72,395012,2734
851775,5836325,43.85,395012,2735
851780,5836325,43.96,395012,2736
851785,5836325,44.09,395012,2737
851790,5836325,44.21,395012,2738
851795,5836325,44.34,395012,2739
851800,5836325,44.47,395012,2740
851805,5836325,44.6,395012,2741
851810,5836325,44.74,395012,2742
851815,5836325,44.89,395012,2743
851820,5836325,44.99,395012,2744
851825,5836325,45.2,395012,2745
851830,5836325,45.44,395012,2746
851835,5836325,45.69,395012,2747
851840,5836325,46.02,395012,2748
851845,5836325,46.37,395012,2749
851850,5836325,46.71,395012,2750
851855,5836325,47.07,395012,2751
851860,5836325,47.32,395012,2752
851865,5836325,47.49,395012,2753
851870,5836325,47.65,395012,2754
851875,5836325,47.73,395012,2755
851880,5836325,47.77,395012,2756
851885,5836325,47.79,395012,2757
851890,5836325,47.71,395012,2758
851895,5836325,47.61,395012,2759
851900,5836325,47.49,395012,2760
851905,5836325,47.44,395012,2761
851910,5836325,47.32,395012,2762
851915,5836325,47.25,395012,2763
851920,5836325,47.21,395012,2764
851925,5836325,47.09,395012,2765
851930,5836325,47.02,395012,2766
851935,5836325,46.99,395012,2767
851940,5836325,46.95,395012,2768
851945,5836325,46.9,395012,2769
851950,5836325,46.86,395012,2770
851955,5836325,46.82,395012,2771
851960,5836325,46.75,395012,2772
851965,5836325,46.7,395012,2773
851970,5836325,46.62,395012,2774
851975,5836325,46.61,395012,2775
851980,5836325,46.66,395012,2776
851985,5836325,46.7,395012,2777
851990,5836325,46.78,395012,2778
851995,5836325,46.89,395012,2779
852000,5836325,46.95,395012,2780
852005,5836325,47.01,395012,2781
852010,5836325,47.04,395012,2782
852015,5836325,47.08,395012,2783
852020,5836325,47.11,395012,2784
852025,5836325,47.16,395012,2785
852030,5836325,47.2,395012,2786
852035,5836325,47.21,395012,2787
852040,5836325,47.11,395012,2788
852045,5836325,46.92,395012,2789
851705,5836320,42.84,395012,2790
851710,5836320,42.89,395012,2791
851715,5836320,42.99,395012,2792
851720,5836320,43.05,395012,2793
851725,5836320,43.1,395012,2794
851730,5836320,43.17,395012,2795
851735,5836320,43.24,395012,2796
851740,5836320,43.25,395012,2797
851745,5836320,43.38,395012,2798
851750,5836320,43.45,395012,2799
851755,5836320,43.49,395012,2800
851760,5836320,43.62,395012,2801
851765,5836320,43.73,395012,2802
851770,5836320,43.85,395012,2803
851775,5836320,43.96,395012,2804
851780,5836320,44.11,395012,2805
851785,5836320,44.27,395012,2806
851790,5836320,44.39,395012,2807
851795,5836320,44.5,395012,2808
851800,5836320,44.64,395012,2809
851805,5836320,44.75,395012,2810
851810,5836320,44.9,395012,2811
851815,5836320,45.02,395012,2812
851820,5836320,45.19,395012,2813
851825,5836320,45.4,395012,2814
851830,5836320,45.63,395012,2815
851835,5836320,45.88,395012,2816
851840,5836320,46.19,395012,2817
851845,5836320,46.49,395012,2818
851850,5836320,46.82,395012,2819
851855,5836320,47.12,395012,2820
851860,5836320,47.35,395012,2821
851865,5836320,47.47,395012,2822
851870,5836320,47.56,395012,2823
851875,5836320,47.63,395012,2824
851880,5836320,47.66,395012,2825
851885,5836320,47.64,395012,2826
851890,5836320,47.58,395012,2827
851895,5836320,47.5,395012,2828
851900,5836320,47.37,395012,2829
851905,5836320,47.28,395012,2830
851910,5836320,47.17,395012,2831
851915,5836320,47.12,395012,2832
851920,5836320,47.03,395012,2833
851925,5836320,46.98,395012,2834
851930,5836320,46.9,395012,2835
851935,5836320,46.86,395012,2836
851940,5836320,46.82,395012,2837
851945,5836320,46.75,395012,2838
851950,5836320,46.71,395012,2839
851955,5836320,46.67,395012,2840
851960,5836320,46.63,395012,2841
851965,5836320,46.63,395012,2842
851970,5836320,46.61,395012,2843
851975,5836320,46.68,395012,2844
851980,5836320,46.75,395012,2845
851985,5836320,46.85,395012,2846
851990,5836320,46.97,395012,2847
851995,5836320,47.08,395012,2848
852000,5836320,47.12,395012,2849
852005,5836320,47.19,395012,2850
852010,5836320,47.22,395012,2851
852015,5836320,47.21,395012,2852
852020,5836320,47.22,395012,2853
852025,5836320,47.25,395012,2854
852030,5836320,47.28,395012,2855
852035,5836320,47.27,395012,2856
852040,5836320,47.19,395012,2857
852045,5836320,47.09,395012,2858
851700,5836315,42.8,395012,2859
851705,5836315,42.94,395012,2860
851710,5836315,43,395012,2861
851715,5836315,43.04,395012,2862
851720,5836315,43.11,395012,2863
851725,5836315,43.18,395012,2864
851730,5836315,43.23,395012,2865
851735,5836315,43.29,395012,2866
851740,5836315,43.42,395012,2867
851745,5836315,43.48,395012,2868
851750,5836315,43.6,395012,2869
851755,5836315,43.76,395012,2870
851760,5836315,43.82,395012,2871
851765,5836315,43.93,395012,2872
851770,5836315,44.07,395012,2873
851775,5836315,44.2,395012,2874
851780,5836315,44.33,395012,2875
851785,5836315,44.48,395012,2876
851790,5836315,44.6,395012,2877
851795,5836315,44.69,395012,2878
851800,5836315,44.84,395012,2879
851805,5836315,44.97,395012,2880
851810,5836315,45.12,395012,2881
851815,5836315,45.28,395012,2882
851820,5836315,45.44,395012,2883
851825,5836315,45.65,395012,2884
851830,5836315,45.88,395012,2885
851835,5836315,46.12,395012,2886
851840,5836315,46.4,395012,2887
851845,5836315,46.64,395012,2888
851850,5836315,46.9,395012,2889
851855,5836315,47.11,395012,2890
851860,5836315,47.27,395012,2891
851865,5836315,47.39,395012,2892
851870,5836315,47.46,395012,2893
851875,5836315,47.53,395012,2894
851880,5836315,47.55,395012,2895
851885,5836315,47.53,395012,2896
851890,5836315,47.49,395012,2897
851895,5836315,47.36,395012,2898
851900,5836315,47.26,395012,2899
851905,5836315,47.17,395012,2900
851910,5836315,47.06,395012,2901
851915,5836315,46.95,395012,2902
851920,5836315,46.9,395012,2903
851925,5836315,46.87,395012,2904
851930,5836315,46.81,395012,2905
851935,5836315,46.78,395012,2906
851940,5836315,46.73,395012,2907
851945,5836315,46.66,395012,2908
851950,5836315,46.59,395012,2909
851955,5836315,46.55,395012,2910
851960,5836315,46.51,395012,2911
851965,5836315,46.5,395012,2912
851970,5836315,46.53,395012,2913
851975,5836315,46.58,395012,2914
851980,5836315,46.66,395012,2915
851985,5836315,46.82,395012,2916
851990,5836315,46.93,395012,2917
851995,5836315,47.04,395012,2918
852000,5836315,47.15,395012,2919
852005,5836315,47.26,395012,2920
852010,5836315,47.31,395012,2921
852015,5836315,47.32,395012,2922
852020,5836315,47.36,395012,2923
852025,5836315,47.38,395012,2924
852030,5836315,47.38,395012,2925
852035,5836315,47.36,395012,2926
852040,5836315,47.32,395012,2927
852045,5836315,47.29,395012,2928
851700,5836310,42.9,395012,2929
851705,5836310,43.01,395012,2930
851710,5836310,43.03,395012,2931
851715,5836310,43.1,395012,2932
851720,5836310,43.17,395012,2933
851725,5836310,43.23,395012,2934
851730,5836310,43.28,395012,2935
851735,5836310,43.36,395012,2936
851740,5836310,43.48,395012,2937
851745,5836310,43.6,395012,2938
851750,5836310,43.7,395012,2939
851755,5836310,43.82,395012,2940
851760,5836310,43.98,395012,2941
851765,5836310,44.09,395012,2942
851770,5836310,44.25,395012,2943
851775,5836310,44.4,395012,2944
851780,5836310,44.54,395012,2945
851785,5836310,44.69,395012,2946
851790,5836310,44.82,395012,2947
851795,5836310,44.96,395012,2948
851800,5836310,45.13,395012,2949
851805,5836310,45.3,395012,2950
851810,5836310,45.42,395012,2951
851815,5836310,45.57,395012,2952
851820,5836310,45.72,395012,2953
851825,5836310,45.88,395012,2954
851830,5836310,46.09,395012,2955
851835,5836310,46.3,395012,2956
851840,5836310,46.52,395012,2957
851845,5836310,46.72,395012,2958
851850,5836310,46.9,395012,2959
851855,5836310,47.09,395012,2960
851860,5836310,47.16,395012,2961
851865,5836310,47.25,395012,2962
851870,5836310,47.29,395012,2963
851875,5836310,47.32,395012,2964
851880,5836310,47.38,395012,2965
851885,5836310,47.39,395012,2966
851890,5836310,47.34,395012,2967
851895,5836310,47.21,395012,2968
851900,5836310,47.14,395012,2969
851905,5836310,47.04,395012,2970
851910,5836310,46.91,395012,2971
851915,5836310,46.83,395012,2972
851920,5836310,46.73,395012,2973
851925,5836310,46.63,395012,2974
851930,5836310,46.6,395012,2975
851935,5836310,46.58,395012,2976
851940,5836310,46.53,395012,2977
851945,5836310,46.48,395012,2978
851950,5836310,46.42,395012,2979
851955,5836310,46.41,395012,2980
851960,5836310,46.39,395012,2981
851965,5836310,46.44,395012,2982
851970,5836310,46.52,395012,2983
851975,5836310,46.58,395012,2984
851980,5836310,46.69,395012,2985
851985,5836310,46.83,395012,2986
851990,5836310,46.99,395012,2987
851995,5836310,47.16,395012,2988
852000,5836310,47.26,395012,2989
852005,5836310,47.39,395012,2990
852010,5836310,47.45,395012,2991
852015,5836310,47.5,395012,2992
852020,5836310,47.57,395012,2993
852025,5836310,47.6,395012,2994
852030,5836310,47.63,395012,2995
852035,5836310,47.57,395012,2996
852040,5836310,47.56,395012,2997
852045,5836310,47.56,395012,2998
851695,5836305,42.86,395012,2999
851700,5836305,42.95,395012,3000
851705,5836305,43.03,395012,3001
851710,5836305,43.08,395012,3002
851715,5836305,43.2,395012,3003
851720,5836305,43.27,395012,3004
851725,5836305,43.33,395012,3005
851730,5836305,43.42,395012,3006
851735,5836305,43.53,395012,3007
851740,5836305,43.64,395012,3008
851745,5836305,43.73,395012,3009
851750,5836305,43.88,395012,3010
851755,5836305,43.99,395012,3011
851760,5836305,44.15,395012,3012
851765,5836305,44.3,395012,3013
851770,5836305,44.44,395012,3014
851775,5836305,44.6,395012,3015
851780,5836305,44.73,395012,3016
851785,5836305,44.88,395012,3017
851790,5836305,45.03,395012,3018
851795,5836305,45.15,395012,3019
851800,5836305,45.33,395012,3020
851805,5836305,45.5,395012,3021
851810,5836305,45.68,395012,3022
851815,5836305,45.83,395012,3023
851820,5836305,45.97,395012,3024
851825,5836305,46.13,395012,3025
851830,5836305,46.28,395012,3026
851835,5836305,46.48,395012,3027
851840,5836305,46.71,395012,3028
851845,5836305,46.82,395012,3029
851850,5836305,46.94,395012,3030
851855,5836305,47.04,395012,3031
851860,5836305,47.13,395012,3032
851865,5836305,47.16,395012,3033
851870,5836305,47.22,395012,3034
851875,5836305,47.28,395012,3035
851880,5836305,47.3,395012,3036
851885,5836305,47.28,395012,3037
851890,5836305,47.22,395012,3038
851895,5836305,47.13,395012,3039
851900,5836305,47.06,395012,3040
851905,5836305,46.98,395012,3041
851910,5836305,46.86,395012,3042
851915,5836305,46.81,395012,3043
851920,5836305,46.74,395012,3044
851925,5836305,46.67,395012,3045
851930,5836305,46.61,395012,3046
851935,5836305,46.55,395012,3047
851940,5836305,46.49,395012,3048
851945,5836305,46.44,395012,3049
851950,5836305,46.4,395012,3050
851955,5836305,46.37,395012,3051
851960,5836305,46.41,395012,3052
851965,5836305,46.46,395012,3053
851970,5836305,46.56,395012,3054
851975,5836305,46.64,395012,3055
851980,5836305,46.73,395012,3056
851985,5836305,46.86,395012,3057
851990,5836305,47.01,395012,3058
851995,5836305,47.18,395012,3059
852000,5836305,47.34,395012,3060
852005,5836305,47.46,395012,3061
852010,5836305,47.58,395012,3062
852015,5836305,47.69,395012,3063
852020,5836305,47.8,395012,3064
852025,5836305,47.87,395012,3065
852030,5836305,47.9,395012,3066
852035,5836305,47.89,395012,3067
852040,5836305,47.89,395012,3068
852045,5836305,47.91,395012,3069
851695,5836300,42.9,395012,3070
851700,5836300,43.04,395012,3071
851705,5836300,43.11,395012,3072
851710,5836300,43.23,395012,3073
851715,5836300,43.34,395012,3074
851720,5836300,43.41,395012,3075
851725,5836300,43.48,395012,3076
851730,5836300,43.57,395012,3077
851735,5836300,43.69,395012,3078
851740,5836300,43.84,395012,3079
851745,5836300,43.97,395012,3080
851750,5836300,44.11,395012,3081
851755,5836300,44.25,395012,3082
851760,5836300,44.4,395012,3083
851765,5836300,44.54,395012,3084
851770,5836300,44.64,395012,3085
851775,5836300,44.78,395012,3086
851780,5836300,44.94,395012,3087
851785,5836300,45.07,395012,3088
851790,5836300,45.25,395012,3089
851795,5836300,45.44,395012,3090
851800,5836300,45.62,395012,3091
851805,5836300,45.82,395012,3092
851810,5836300,45.99,395012,3093
851815,5836300,46.14,395012,3094
851820,5836300,46.28,395012,3095
851825,5836300,46.39,395012,3096
851830,5836300,46.52,395012,3097
851835,5836300,46.68,395012,3098
851840,5836300,46.84,395012,3099
851845,5836300,46.94,395012,3100
851850,5836300,47.01,395012,3101
851855,5836300,47.01,395012,3102
851860,5836300,47.06,395012,3103
851865,5836300,47.09,395012,3104
851870,5836300,47.13,395012,3105
851875,5836300,47.16,395012,3106
851880,5836300,47.16,395012,3107
851885,5836300,47.16,395012,3108
851890,5836300,47.12,395012,3109
851895,5836300,47.04,395012,3110
851900,5836300,46.96,395012,3111
851905,5836300,46.85,395012,3112
851910,5836300,46.76,395012,3113
851915,5836300,46.69,395012,3114
851920,5836300,46.62,395012,3115
851925,5836300,46.56,395012,3116
851930,5836300,46.5,395012,3117
851935,5836300,46.44,395012,3118
851940,5836300,46.37,395012,3119
851945,5836300,46.33,395012,3120
851950,5836300,46.3,395012,3121
851955,5836300,46.28,395012,3122
851960,5836300,46.3,395012,3123
851965,5836300,46.35,395012,3124
851970,5836300,46.42,395012,3125
851975,5836300,46.57,395012,3126
851980,5836300,46.68,395012,3127
851985,5836300,46.8,395012,3128
851990,5836300,46.95,395012,3129
851995,5836300,47.12,395012,3130
852000,5836300,47.33,395012,3131
852005,5836300,47.52,395020,3132
852010,5836300,47.68,395020,3133
852015,5836300,47.85,395020,3134
852020,5836300,47.98,395020,3135
852025,5836300,48.1,395020,3136
852030,5836300,48.18,395020,3137
852035,5836300,48.23,395020,3138
852040,5836300,48.24,395020,3139
852045,5836300,48.28,395020,3140
851690,5836295,42.81,395012,3141
851695,5836295,42.93,395012,3142
851700,5836295,43.05,395012,3143
851705,5836295,43.2,395012,3144
851710,5836295,43.31,395012,3145
851715,5836295,43.42,395012,3146
851720,5836295,43.53,395012,3147
851725,5836295,43.64,395012,3148
851730,5836295,43.78,395012,3149
851735,5836295,43.89,395012,3150
851740,5836295,44.04,395012,3151
851745,5836295,44.19,395012,3152
851750,5836295,44.36,395012,3153
851755,5836295,44.5,395012,3154
851760,5836295,44.62,395012,3155
851765,5836295,44.77,395012,3156
851770,5836295,44.88,395012,3157
851775,5836295,44.98,395012,3158
851780,5836295,45.11,395012,3159
851785,5836295,45.25,395012,3160
851790,5836295,45.44,395012,3161
851795,5836295,45.62,395012,3162
851800,5836295,45.83,395012,3163
851805,5836295,46.04,395012,3164
851810,5836295,46.19,395012,3165
851815,5836295,46.33,395012,3166
851820,5836295,46.47,395012,3167
851825,5836295,46.6,395012,3168
851830,5836295,46.7,395012,3169
851835,5836295,46.79,395012,3170
851840,5836295,46.85,395012,3171
851845,5836295,46.9,395012,3172
851850,5836295,46.88,395012,3173
851855,5836295,46.86,395012,3174
851860,5836295,46.85,395012,3175
851865,5836295,46.87,395012,3176
851870,5836295,46.88,395012,3177
851875,5836295,46.89,395012,3178
851880,5836295,46.92,395012,3179
851885,5836295,46.92,395012,3180
851890,5836295,46.91,395012,3181
851895,5836295,46.82,395012,3182
851900,5836295,46.73,395012,3183
851905,5836295,46.65,395012,3184
851910,5836295,46.55,395012,3185
851915,5836295,46.46,395012,3186
851920,5836295,46.37,395012,3187
851925,5836295,46.3,395012,3188
851930,5836295,46.25,395012,3189
851935,5836295,46.18,395012,3190
851940,5836295,46.15,395012,3191
851945,5836295,46.13,395012,3192
851950,5836295,46.12,395012,3193
851955,5836295,46.16,395012,3194
851960,5836295,46.19,395012,3195
851965,5836295,46.28,395012,3196
851970,5836295,46.36,395012,3197
851975,5836295,46.48,395012,3198
851980,5836295,46.64,395012,3199
851985,5836295,46.79,395012,3200
851990,5836295,47,395012,3201
851995,5836295,47.2,395012,3202
852000,5836295,47.41,395012,3203
852005,5836295,47.64,395020,3204
852010,5836295,47.83,395020,3205
852015,5836295,48.04,395020,3206
852020,5836295,48.19,395020,3207
852025,5836295,48.34,395020,3208
852030,5836295,48.44,395020,3209
852035,5836295,48.58,395020,3210
852040,5836295,48.59,395020,3211
852045,5836295,48.57,395020,3212
851685,5836290,42.75,395012,3213
851690,5836290,42.82,395012,3214
851695,5836290,42.92,395012,3215
851700,5836290,43.16,395012,3216
851705,5836290,43.38,395012,3217
851710,5836290,43.55,395012,3218
851715,5836290,43.69,395012,3219
851720,5836290,43.83,395012,3220
851725,5836290,44,395012,3221
851730,5836290,44.09,395012,3222
851735,5836290,44.22,395012,3223
851740,5836290,44.39,395012,3224
851745,5836290,44.55,395012,3225
851750,5836290,44.7,395012,3226
851755,5836290,44.85,395012,3227
851760,5836290,44.94,395012,3228
851765,5836290,45.04,395012,3229
851770,5836290,45.16,395012,3230
851775,5836290,45.25,395012,3231
851780,5836290,45.35,395012,3232
851785,5836290,45.52,395012,3233
851790,5836290,45.69,395012,3234
851795,5836290,45.89,395012,3235
851800,5836290,46.07,395012,3236
851805,5836290,46.21,395012,3237
851810,5836290,46.35,395012,3238
851815,5836290,46.48,395012,3239
851820,5836290,46.56,395012,3240
851825,5836290,46.65,395012,3241
851830,5836290,46.71,395012,3242
851835,5836290,46.74,395012,3243
851840,5836290,46.76,395012,3244
851845,5836290,46.73,395012,3245
851850,5836290,46.73,395012,3246
851855,5836290,46.66,395012,3247
851860,5836290,46.63,395012,3248
851865,5836290,46.62,395012,3249
851870,5836290,46.61,395012,3250
851875,5836290,46.64,395012,3251
851880,5836290,46.65,395012,3252
851885,5836290,46.63,395012,3253
851890,5836290,46.61,395012,3254
851895,5836290,46.57,395012,3255
851900,5836290,46.49,395012,3256
851905,5836290,46.4,395012,3257
851910,5836290,46.33,395012,3258
851915,5836290,46.25,395012,3259
851920,5836290,46.16,395012,3260
851925,5836290,46.16,395012,3261
851930,5836290,46.05,395012,3262
851935,5836290,45.99,395012,3263
851940,5836290,45.95,395012,3264
851945,5836290,45.91,395012,3265
851950,5836290,45.94,395012,3266
851955,5836290,46.01,395012,3267
851960,5836290,46.06,395012,3268
851965,5836290,46.15,395012,3269
851970,5836290,46.26,395012,3270
851975,5836290,46.36,395012,3271
851980,5836290,46.5,395012,3272
851985,5836290,46.68,395012,3273
851990,5836290,46.87,395012,3274
851995,5836290,47.05,395012,3275
852000,5836290,47.34,395012,3276
852005,5836290,47.64,395020,3277
852010,5836290,47.9,395020,3278
852015,5836290,48.16,395020,3279
852020,5836290,48.37,395020,3280
852025,5836290,48.56,395020,3281
852030,5836290,48.73,395020,3282
852035,5836290,48.86,395020,3283
852040,5836290,48.9,395020,3284
852045,5836290,48.92,395020,3285
851685,5836285,42.83,395012,3286
851690,5836285,42.97,395012,3287
851695,5836285,43.15,395012,3288
851700,5836285,43.38,395012,3289
851705,5836285,43.61,395012,3290
851710,5836285,43.79,395012,3291
851715,5836285,44,395012,3292
851720,5836285,44.15,395012,3293
851725,5836285,44.32,395012,3294
851730,5836285,44.49,395012,3295
851735,5836285,44.62,395012,3296
851740,5836285,44.78,395012,3297
851745,5836285,44.96,395012,3298
851750,5836285,45.12,395012,3299
851755,5836285,45.24,395012,3300
851760,5836285,45.34,395012,3301
851765,5836285,45.43,395012,3302
851770,5836285,45.52,395012,3303
851775,5836285,45.62,395012,3304
851780,5836285,45.71,395012,3305
851785,5836285,45.84,395012,3306
851790,5836285,46,395012,3307
851795,5836285,46.18,395012,3308
851800,5836285,46.34,395012,3309
851805,5836285,46.48,395012,3310
851810,5836285,46.58,395012,3311
851815,5836285,46.65,395012,3312
851820,5836285,46.72,395012,3313
851825,5836285,46.74,395012,3314
851830,5836285,46.72,395012,3315
851835,5836285,46.72,395012,3316
851840,5836285,46.69,395012,3317
851845,5836285,46.63,395012,3318
851850,5836285,46.62,395012,3319
851855,5836285,46.58,395012,3320
851860,5836285,46.55,395012,3321
851865,5836285,46.53,395012,3322
851870,5836285,46.52,395012,3323
851875,5836285,46.53,395012,3324
851880,5836285,46.54,395012,3325
851885,5836285,46.5,395012,3326
851890,5836285,46.46,395012,3327
851895,5836285,46.36,395012,3328
851900,5836285,46.29,395012,3329
851905,5836285,46.2,395012,3330
851910,5836285,46.13,395012,3331
851915,5836285,46.01,395012,3332
851920,5836285,45.96,395012,3333
851925,5836285,45.85,395012,3334
851930,5836285,45.76,395012,3335
851935,5836285,45.63,395012,3336
851940,5836285,45.56,395012,3337
851945,5836285,45.62,395012,3338
851950,5836285,45.66,395012,3339
851955,5836285,45.76,395012,3340
851960,5836285,45.86,395012,3341
851965,5836285,45.98,395012,3342
851970,5836285,46.11,395012,3343
851975,5836285,46.24,395012,3344
851980,5836285,46.46,395012,3345
851985,5836285,46.69,395012,3346
851990,5836285,46.87,395012,3347
851995,5836285,47.11,395012,3348
852000,5836285,47.41,395012,3349
852005,5836285,47.68,395020,3350
852010,5836285,47.98,395020,3351
852015,5836285,48.26,395020,3352
852020,5836285,48.52,395020,3353
852025,5836285,48.73,395020,3354
852030,5836285,48.93,395020,3355
852035,5836285,49.04,395020,3356
852040,5836285,49.14,395020,3357
852045,5836285,49.23,395020,3358
851680,5836280,42.83,395012,3359
851685,5836280,42.95,395012,3360
851690,5836280,43.05,395012,3361
851695,5836280,43.32,395012,3362
851700,5836280,43.53,395012,3363
851705,5836280,43.75,395012,3364
851710,5836280,44.03,395012,3365
851715,5836280,44.27,395012,3366
851720,5836280,44.45,395012,3367
851725,5836280,44.64,395012,3368
851730,5836280,44.84,395012,3369
851735,5836280,45.04,395012,3370
851740,5836280,45.19,395012,3371
851745,5836280,45.32,395012,3372
851750,5836280,45.49,395012,3373
851755,5836280,45.64,395012,3374
851760,5836280,45.76,395012,3375
851765,5836280,45.85,395012,3376
851770,5836280,45.89,395012,3377
851775,5836280,45.93,395012,3378
851780,5836280,46.04,395012,3379
851785,5836280,46.16,395012,3380
851790,5836280,46.31,395012,3381
851795,5836280,46.47,395012,3382
851800,5836280,46.61,395012,3383
851805,5836280,46.73,395012,3384
851810,5836280,46.83,395012,3385
851815,5836280,46.91,395012,3386
851820,5836280,46.89,395012,3387
851825,5836280,46.84,395012,3388
851830,5836280,46.76,395012,3389
851835,5836280,46.63,395012,3390
851840,5836280,46.58,395012,3391
851845,5836280,46.48,395012,3392
851850,5836280,46.45,395012,3393
851855,5836280,46.43,395012,3394
851860,5836280,46.38,395012,3395
851865,5836280,46.33,395012,3396
851870,5836280,46.36,395012,3397
851875,5836280,46.37,395012,3398
851880,5836280,46.36,395012,3399
851885,5836280,46.39,395012,3400
851890,5836280,46.34,395012,3401
851895,5836280,46.26,395012,3402
851900,5836280,46.15,395012,3403
851905,5836280,46.09,395012,3404
851910,5836280,45.95,395012,3405
851915,5836280,45.82,395012,3406
851920,5836280,45.73,395012,3407
851925,5836280,45.58,395012,3408
851930,5836280,45.52,395012,3409
851935,5836280,45.44,395012,3410
851940,5836280,45.43,395012,3411
851945,5836280,45.46,395012,3412
851950,5836280,45.49,395012,3413
851955,5836280,45.63,395012,3414
851680,5836275,42.95,395012,3415
851685,5836275,43.12,395012,3416
851690,5836275,43.28,395012,3417
851695,5836275,43.56,395012,3418
851700,5836275,43.81,395012,3419
851705,5836275,44.03,395012,3420
851710,5836275,44.31,395012,3421
851715,5836275,44.53,395012,3422
851720,5836275,44.76,395012,3423
851725,5836275,44.95,395012,3424
851730,5836275,45.14,395012,3425
851735,5836275,45.34,395012,3426
851740,5836275,45.49,395012,3427
851745,5836275,45.66,395012,3428
851750,5836275,45.79,395012,3429
851755,5836275,45.94,395012,3430
851760,5836275,46.06,395012,3431
851765,5836275,46.11,395012,3432
851770,5836275,46.17,395012,3433
